URL,Author,Source,Lieu,Title,Content,MainPIC,Date,Year
https://www.monde-diplomatique.fr/2017/07/DA_SILVA/57683,Marina Da Silva,Le Monde Diplomatique,Irak,L’art est têtu à Bagdad,"Malgré la violence, le manque de moyens et d’infrastructures, la capitale irakienne foisonne de projets culturels. Théâtre, danse et même cinéma refusent avec opiniâtreté toute résignation et entendent défendre une vision progressiste de leur société. Des ponts sont construits avec la France pour mieux faire connaître les œuvres et contribuer à assurer la formation des jeunes comédiens.
par Marina Da Silva 


Le Monde diplomatique
L’art est têtu à Bagdad
↑

JPEG - 68.5 ko
Osama Sabri. — « Ammonium », d’Ali Daïm, Muntada Al-Masreh, juin 2017

Une petite dizaine d’hommes jeunes balayent décombres et gravats, silencieux et recueillis. Une fumée âcre prend à la gorge quand ils se retirent et nous laissent au silence de plomb d’un cratère noir et oppressant. Quelques instants après, la musique et un filet de lumière se lèvent. Au sol, un corps supplicié agonise. Son visage, aimantant nos regards, irradie avec douleur de ses derniers éclats de vie. Un compagnon d’infortune, vêtements en lamb",https://www.monde-diplomatique.fr/local/cache-vignettes/L890xH593/IMGDPL07-14-2-2-71482.jpg?1511989693,12/07/2017,2017
https://humanite.fr/mexique-les-sinistres-doaxaca-entre-detresse-et-solidarite-643950,"Rosa Moussaoui
",L'Humanité,Mexique,"Mexique. Les sinistrés d’Oaxaca, entre détresse et solidarité","À San Mateo del Mar, les séismes ont provoqué un phénomène de liquéfaction des sols qui menace d’engloutir les maisons encore debout. Rosa Moussaoui

Un mois après le premier des trois séismes qui ont semé la destruction, les sinistrés manquent encore de tout dans le sud-est du pays. Reportage sur les lieux du désastre, avec la mission du Secours populaire.

Dans l’assourdissant vacarme des Klaxon et des pelleteuses, pick-up et motos-taxis se frôlent, s’évitent, slaloment à une vitesse déraisonnable entre les montagnes de gravats, soulevant d’opaques nuages de poussière. Près de quarante jours après le puissant séisme de magnitude 8,2 qui a frappé le sud du Mexique le 7 septembre, Juchitan de Zaragoza offre toujours un visage de dévastation. Cette ville de 75 000 habitants, dans l’État d’Oaxaca, à une dizaine de kilomètres de la côte Pacifique, semble avoir subi un bombardement. Elle a perdu 36 des siens, qui ont péri dans le tremblement de terre. Aucune des bâtisses du vieux centre n’",https://www.humanite.fr/sites/default/files/styles/abonnez_vous/public/images/52672.HR.jpg?itok=_iWt4B8y,18/10/2017,2017
https://www.ouest-france.fr/pays-de-la-loire/mayenne/arnaud-roine-immortalise-les-heros-d-ebola-5358484,Tatiana Guesdon,Ouest France,Guinée,Arnaud Roiné a immortalisé les héros d'Ebola,"Indélébile Ebola, c'est l'exposition d'Arnaud Roiné, accueillie à la chapelle Saint-Julien de l'hôpital, à l'occasion du Press'tiv@l Info.

« Ebola, c'est un sujet fort mais qui a été assez vite oublié même quand La Guinée et le Liberia se battaient encore contre le virus. » Arnaud Roiné est photographe au sein de l'ECPAD (Agence d'images de la défense). Pour le Press'tival info qui débute ce vendredi soir, il présente, « pour la première fois dans son intégralité », son exposition consacrée au virus Ebola. Soixante clichés, « 51 en couleurs et neuf en noir et blanc », apposés sur des contrecollés sur PVC. Des photos témoins, explicites, soulignées par différents textes, « des verbatims des personnes photographiées ».

Deux parties

Car Arnaud Roiné a vu Ebola de près. En décembre 2014, le photographe part en mission pour l'armée française à Conakry. L'épidémie fait rage. La Guinée reçoit alors l'aide médicale et matérielle de la France. « Je voulais aller à la rencontre des soignants ",https://media.ouest-france.fr/v1/pictures/11790ee00a52a366135990354b9afd52-arnaud-roine-immortalise-les-heros-d-ebola.jpg?width=1260&height=712&fill=0&focuspoint=50%2C25&cropresize=1,03/11/2017,2017
https://www.actualitte.com/article/monde-edition/turquie-ils-constituent-une-bibliotheque-avec-les-livres-jetes-a-la-poubelle/86560,Antoine Oury,ActuaLitté,Turquie,Turquie : ils constituent une bibliothèque avec les livres jetés à la poubelle,"Le quartier de Çankaya, dans la capitale turque d'Ankara, rassemble les institutions politiques et économiques du pays. Dans les poubelles des ambassades et des bureaux, les éboueurs de la ville retrouvent souvent des trésors dont la valeur ne se mesure pas à leur prix : des livres. Ces derniers, en mauvais état, mais récupérables, rejoindront bientôt une bibliothèque ouverte il y a 8 mois, qui contient déjà 5000 titres.

DSC_8133
(photo d'illustration, Joshua Ganderson, CC BY 2.0)



La bibliothèque, installée dans les locaux de la municipalité d'Ankara, est ouverte depuis un peu plus de 8 mois : au départ réservée pour les fonctionnaires, elle accueille désormais toute personne désireuse de parcourir les rayonnages et de découvrir quelques-uns des livres sauvés d'un avenir peu enviable par les éboueurs. En effet, tous les ouvrages stockés ici ont été tirés des poubelles du quartier de Çankaya, assure l'agence Anadolu.



« Nous faisons en sorte que les livres jetés à la poubelle, dev",https://farm4.staticflickr.com/3496/3461050599_f2524cd01d_z.jpg,03/01/2018,2018
http://madame.lefigaro.fr/societe/a-londres-un-avenir-florissant-pour-les-refugiees-221117-145672,David Lewis,Le Figaro Madame,Londres,"A Londres, une entreprise sociale forme des réfugiées au métier de fleuriste","Au Royaume-Uni, comme à travers toute l’Europe, l’exclusion des migrants du marché du travail qualifié est un échec à la fois sociétal et économique. Bien que souvent très éduqués et qualifiés, les réfugiés, et notamment les femmes, ont plus de chances de devoir affronter la pauvreté et les privations que des Britanniques exerçant le même métier. Isolées socialement et perdant confiance face à la discrimination habituelle envers leurs compétences et leur expérience à l’étranger, ces femmes se retrouvent écartées du marché du travail.

En réponse à ce problème, une entreprise sociale de l’Est londonien a pris l’initiative d’aider les migrantes les plus vulnérables à intégrer le monde du travail en les formant au métier de fleuriste. Fondé en 2016, Bread & Roses est l’œuvre d’Olivia Head et Sneh Jani. A quelques pas des cafés pour hipsters et des boutiques vintage du quartier de Shoreditch, Bread &Roses utilise l’art floral pour accompagner le développement professionnel de nombreuses fe",http://i.f1g.fr/media/ext/400x/madame.lefigaro.fr/sites/default/files/img/2017/11/bread--roses-propose-une-formation-de-fleuriste-a-des-refugiees.jpg,24/11/2017,2017
https://lepetitjournal.com/istanbul/actualites/association-svli-un-espoir-dintegration-pour-les-refugies-syriens-220909,Nathalie Ritzmann,Lepetitjournal.com,Turquie,"ASSOCIATION - SVLI, un espoir d'intégration pour les réfugiés syriens","Dans une rue du quartier de Konak à Izmir où les étudiants viennent travailler dans les centres d'aide scolaire se mêlent également les samedis et dimanches des hommes et femmes d'âges divers originaires de Syrie et qui se retrouvent dans une des trois salles de classe de SVLI (Syrian Vocational and Language Institute).

A sa tête le Dr Ahmad Al Yasın, né à Alep. Il est également président général adjoint de Sorunların Çözümünde Önce İnsan, autrement dit “Pour la résolution des problèmes, l'homme d'abord”. Né à Alep, il fait des études supérieures d’archéologie ainsi qu'en langues anciennes en France, où il vit successivement à Royan durant un an, puis à Paris et Versailles. Après ses études, il retourne en Syrie où il travaille au musée d’Alep. Fin 2014, en raison de la guerre, il vient à Iskenderun dans le sud-est de la Turquie durant un semestre. Il repart ensuite pour Royan pendant 1 an et demi avant de revenir sur le territoire turc, à Izmir, où il se trouve depuis mars 2016.

En ",https://lepetitjournal.com/sites/default/files/styles/main_article/public/2018-01/1%29%20IMG_4272%20niveau%201%20avec%20Serhab.jpg?itok=o7p38Y3Z,14/01/2018,2018
http://www.france24.com/fr/20110805-syrie-comment-dizaines-jeunes-informent-monde-revolution-manifestation-assad-activistes-internet/,Perrine MOUTERDE,France 24,Syrie,Ces jeunes militants qui se battent pour faire sortir l'information de Syrie,"Depuis près de cinq mois, ce sont de jeunes Syriens qui se mobilisent, dans leur pays et à l'étranger, pour pallier l'absence de médias sur le terrain. Ils agissent en réseaux, au péril de leur vie. Avec humilité, courage et détermination.

Amer el-Sadeq n'en finit pas de tousser. Il n'a que 27 ans mais sa voix semble bien plus âgée. Au cours des quatre derniers mois, il a changé de domicile trois fois. Fatigué, il est encore connecté à Internet, tard dans la soirée. Ce jeune syrien est, à Damas, l'un des porte-parole de l'Union des coordinateurs de la révolution syrienne (SRCU).

Chronologie

Réfugiés syriens : le Liban bloque les demandes de permis de séjour du HCR
Retour sur les dates clés de la révolte contre le régime du président Bachar al-Assad

1
2

""Dès que la contestation a commencé, des militants opposés au régime de Bachar al-Assad se sont rassemblés dans différentes régions du pays pour relayer les informations et discuter de différents sujets, explique par Skype [un logic",http://scd.france24.com/fr/files_fr/imagecache/france24_ct_api_bigger_169/article/image/syrie-militant-shamy.jpg,08/08/2011,2011
http://alexievalois.free.fr/images/VSD27072017_Clinique%20des%20coraux.pdf,Alexie Valois,VSD Magazine,Maldives,"Maldives, la clinique des Coraux","Les récifs coral­liens de l’océan Indien risquent de dispa­raître. Depuis une quin­zaine d’an­nées, des biolo­gistes marins menés par le Français Thomas Le Berre cherchent à les sauver en réim­plan­tant des popu­la­tions sous-marines.
Alexis Rosen­feld/Diver­gence Quand un récif coral­lien est en bonne santé, il abonde de vie. Ici, une anémone abrite deux pois­sons clown de Seba, sous le regard d'un baliste à rayures oranges.

Palmes aux pieds et masque sur le front, un vacan­cier s’est assis dans l’eau trans­pa­rente du lagon de Landaa Giraa­varu, aux Maldives. Il s’étonne : les sublimes coraux multi­co­lores qui peuplaient les fonds à proxi­mité de la plage sont deve­nus gris-brun. Que s’est-il passé ? Habi­tué de cette île-hôtel très haut de gamme, le client s’adresse à Thomas Le Berre. « L’an dernier, la tempé­ra­ture de l’eau a dépassé les 30 °C pendant plusieurs semaines, lui répond-il. Le corail et les algues qui vivent en symbiose sont très sensibles. Si ce stress se prolonge, ",https://vsd.img.pmdstatic.net/pad/http.3A.2F.2Fprd2-bone-image.2Es3-website-eu-west-1.2Eamazonaws.2Ecom.2Fvsd.2F2017.2F07.2F27.2F11c51776-0e46-44e6-92ec-be0f688e330b.2Ejpeg/753x557/quality/80/vsd.jpg,27/07/2017,2017
https://www.bondyblog.fr/les-batisseurs/grace-ly-en-lutte-contre-linvisibilite-des-asiatiques-de-france/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,Grace Ly en lutte contre l’invisibilité des Asiatiques de France,"Caméra au poing, Grace Ly s’élève contre les préjugés et le racisme subis par les Asiatiques en France. La réalisatrice de 37 ans a donc fondé une web-série. Trois épisodes existent déjà et une campagne de financement participatif a été lancée pour financer la suite. Portrait",https://www.bondyblog.fr/app/uploads/2018/06/GRACE-LY-OK-00604-1170x480-c-default.jpg,06/06/2018,2018
https://www.bondyblog.fr/les-batisseurs/aidat-said-hassani-des-classes-segpa-creatrice-de-mode/,Nassira El Moaddem,bondyblog,Seine-Saint-Denis,"Aïdat Said Hassani, des classes SEGPA à créatrice de mode","Pendant des années, Aïdat a caché son parcours scolaire. Elève passée par les classes SEGPA de Reims, elle a déjoué tous les pronostics. Aujourd'hui, elle s'apprête à passer son BTS métiers de la mode et commence, à à peine 20 ans, une carrière prometteuse de créatrice de mode. Portrait",https://www.bondyblog.fr/app/uploads/2018/06/34394205_10156425109443454_2455478252467126272_n-1170x480-c-default.jpg,05/06/2018,2018
https://www.bondyblog.fr/les-batisseurs/lesbatisseurs-avec-karim-jemai-apiculteur-aulnaysien/,Fatma Torkhani,bondyblog,Seine-Saint-Denis,"#LesBâtisseurs avec Karim Jemaï, apiculteur aulnaysien","Notre rubrique #LesBâtisseurs devient interview sur France Bleu Paris ! Objectif : mettre en avant ces anonymes, entrepreneurs, éducateurs, sportifs, artistes qui font bouger les lignes au quotidien dans les villes et quartiers populaires ! Notre invité de juin est apiculteur à Aulnay-sous-Bois.",https://www.bondyblog.fr/app/uploads/2018/06/Capture-d’écran-2018-06-01-à-19.20.45-1170x480-c-default.png,01/06/2018,2018
https://www.bondyblog.fr/les-batisseurs/d-bloc-lassociation-remoise-qui-initie-les-jeunes-lart-de-la-debrouille/,Leïla Khouiel,bondyblog,Seine-Saint-Denis,"D-BLOC, l’association rémoise qui initie les jeunes à l’art de la débrouille","Jouer à la console, traîner ou pratiquer son sport préféré sur un terrain en décrépitude. Les perspectives de loisirs sont limitées pour les adolescents des Châtillons à Reims. C'est pour pallier ce manque que Djiby Sylla, ancien éducateur, a créé l'association D-BLOC. Une structure qui propose des activités socio-culturelles aux jeunes du quartier. Reportage.",https://www.bondyblog.fr/app/uploads/2018/05/home-OK-1170x480-c-default.jpg,31/05/2018,2018
https://www.bondyblog.fr/les-batisseurs/shanley-clemot-maclaren-briseuse-de-silence-face-au-harcelement-sexuel-au-lycee/,Leïla Khouiel,bondyblog,Seine-Saint-Denis,"Shanley Clemot MacLaren, « briseuse de silence » face au harcèlement sexuel au lycée","Il y a quelques mois, elle faisait la Une des médias après avoir organisé le blocus de son lycée à Pontoise, dans le Val-d’Oise, pour dénoncer le harcèlement sexuel. À 19 ans, Shanley Clemot-MacLaren compte bien se faire entendre et porter ses revendications devant Marlène Schiappa, secrétaire d’État chargée de l’Égalité entre les femmes et les hommes, lors d'une rencontre le 30 mai. Portrait.",https://www.bondyblog.fr/app/uploads/2018/05/IMG_1214-1170x480-c-default.jpg,28/05/2018,2018
https://www.bondyblog.fr/les-batisseurs/apres-un-parcours-du-combattant-la-nouvelle-vie-de-karim-jemai-apiculteur-aulnaysien/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,"Après un parcours du combattant, la nouvelle vie de Karim Jemaï, apiculteur aulnaysien","Karim Jemaï est apiculteur. Il a grandi à la cité des 3000 d’Aulnay-sous-Bois. Il y a encore quelques années, il n’imaginait pas pouvoir vivre de l’apiculture et pourtant, il l’a fait. Portrait.",https://www.bondyblog.fr/app/uploads/2018/04/RETOUCHES-KARIM-PHOTO-BB-17-MARS-18-0026-1170x480-c-default.jpg,11/05/2018,2018
https://www.bondyblog.fr/les-batisseurs/au-parc-de-la-courneuve-des-ateliers-biodiversite-pour-decouvrir-la-nature-et-la-richesse-du-territoire/,Rouguyata Sall,bondyblog,Seine-Saint-Denis,"Au parc de la Courneuve, des ateliers biodiversité pour découvrir la nature et la richesse du territoire","Pendant les vacances, nous avons suivi l’atelier biodiversité avec les collégiens inscrits à Science Ouverte, une association de Drancy qui ouvre la science aux jeunes et les jeunes à la science. Reportage au coeur du parc de la Courneuve où les adolescents sont sensibilisés à la diversité de la flore et de la faune.",https://www.bondyblog.fr/app/uploads/2018/04/groupe_collegien_science_ouverte_biodiversite_parc_courneuve-1170x480-c-default.jpg,09/05/2018,2018
https://www.bondyblog.fr/les-batisseurs/lesbatisseurs-avec-nassim-larfa-president-dambition-campus-2/,Sarah Smaïl,bondyblog,Seine-Saint-Denis,"#LesBâtisseurs avec Nassim Larfa, président d’Ambition Campus","Notre rubrique #LesBâtisseurs devient interview sur France Bleu Paris ! Objectif : mettre en avant ces anonymes, entrepreneurs, éducateurs, sportifs, artistes qui font bouger les lignes au quotidien dans les villes et quartiers populaires ! Notre invité de mai est étudiant à Sciences Po et président d'Ambition Campus, une association qui aide des lycéens à intégrer les grandes écoles !",https://www.bondyblog.fr/app/uploads/2018/05/DcXnAo7X0AAGcA2-1170x480-c-default.jpg,05/05/2018,2018
https://www.bondyblog.fr/les-batisseurs/dans-le-quartier-bellecroix-de-metz-leloquence-pour-apprendre-a-se-faire-entendre/,Leïla Khouiel,bondyblog,Seine-Saint-Denis,"Dans le quartier Bellecroix de Metz, l’éloquence pour apprendre à se faire entendre","Depuis janvier, le projet d’éloquence Haut et Fort réunit dans le quartier Bellecroix, à Metz, seize jeunes entre 14 et 22 ans. Autant de filles que de garçons, certains lycéens, d’autres en décrochage scolaire, originaires de plusieurs quartiers, se trouvent chaque semaine avec un objectif : dompter les mots et apprendre à se faire confiance",https://www.bondyblog.fr/app/uploads/2018/04/groupe-1170x480-c-default.jpg,27/04/2018,2018
https://www.bondyblog.fr/les-batisseurs/kamel-djama-la-fusee-tranquille-du-futsal-made-19e-arrondissement/,Ferial Latreche,bondyblog,Seine-Saint-Denis,"Kamel Djama, la fusée tranquille du futsal made in 19e arrondissement","#LESBÂTISSEURS Kamel Djama est ce qu'on appelle une tête bien pleine dans un corps bien fait. Ingénieur chez Safran pour la fusée Ariane 6, il coache également les jeunes du Paris Acasa Futsal dans son 19e arrondissement parisien. Auprès d'eux, il insuffle les bonnes ondes et transmet le meilleur au point de les élever en Ligue 1 de futsal .",https://www.bondyblog.fr/app/uploads/2018/03/SSP_20180211_123-1-1170x480-c-default.jpg,18/04/2018,2018
https://www.bondyblog.fr/les-batisseurs/sophia-hocini-ma-coquetterie-je-le-vis-comme-un-acte-de-resistance/,Fatma Torkhani,bondyblog,Seine-Saint-Denis,"Sophia Hocini : « Ma coquetterie, je la vis comme un acte de résistance ! »","Sophia Hocini est un couteau suisse : née en Algérie, arrivée en France à 7 ans, elle est aujourd'hui, à 24 ans, auteure, engagée en politique et responsable des partenariats pour la ZEP, un média associatif. Nous l'avons rencontrée dans le cadre du Festival Le Livre à Metz. Entretien.",https://www.bondyblog.fr/app/uploads/2018/04/IMG_0849-1170x480-c-default.jpg,14/04/2018,2018
https://www.bondyblog.fr/les-batisseurs/lesbatisseurs-avec-mohamed-koussa-prof-la-courneuve-et-champion-du-monde-de-lecture-rapide/,Alban Elkaïm,bondyblog,Seine-Saint-Denis,"#LesBâtisseurs avec Mohamed Koussa, prof à La Courneuve et champion du monde de lecture rapide","Notre rubrique #LesBâtisseurs devient interview sur France Bleu Paris ! Objectif : mettre en avant ces anonymes, entrepreneurs, éducateurs, sportifs, artistes…, qui font bouger les lignes au quotidien dans les villes et quartiers populaires ! Notre invité d'avril est professeur à La Courneuve et champion du monde de lecture rapide !",https://www.bondyblog.fr/app/uploads/2018/04/870x489_bb-1170x480-c-default.jpg,06/04/2018,2018
https://www.bondyblog.fr/les-batisseurs/laetitia-nonone-je-ne-compte-pas-rester-assise-en-attendant-que-les-choses-changent-de-la-haut/,Nassira El Moaddem,bondyblog,Seine-Saint-Denis,Laëtitia Nonone : « Je ne compte pas rester assise en attendant que les choses changent de là-haut »,#LESBÂTISSEURS Laëtitia Nonone est la présidente de l'association Zonzon93 qui lance une campagne de financement pour un projet de centre d'accueil et d'écoute pour jeunes filles. Elle annonce au Bondy Blog avoir accepté de rejoindre le Conseil présidentiel des Villes que doit prochainement inaugurer Emmanuel Macron,https://www.bondyblog.fr/app/uploads/2018/03/20180302-leatitia-nonone-sg-005-1170x480-c-default.jpg,08/03/2018,2018
https://www.bondyblog.fr/les-batisseurs/fatima-ouassak-je-refuse-le-dilemme-entre-la-reussite-scolaire-et-la-dignite/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,Fatima Ouassak : « Je refuse le dilemme entre la réussite scolaire et la dignité »,"#LESBÂTISSEURS Le Front De Mères est décidé à affronter vents et marées. Le collectif, qui veut devenir un syndicat de parents d'élèves dans les quartiers populaires, n’a qu’un an mais il commence déjà à se reproduire, localement, un peu partout. L’une de ses deux fondatrices s’appelle Fatima Ouassak. Rencontre.",https://www.bondyblog.fr/app/uploads/2017/12/DSC_4983-1170x480-c-default.jpg,27/02/2018,2018
https://www.bondyblog.fr/les-batisseurs/mohamed-koussa-prof-a-la-courneuve-et-champion-du-monde-de-lecture-rapide/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,"Mohamed Koussa, prof à La Courneuve et champion du monde de lecture rapide","#LESBÂTISSEURS Lire 800 pages en 1h25 : Mohamed Koussa l’a fait, et en anglais s’il vous plaît ! Le professeur de 40 ans à La Courneuve (93) est devenu, en un an, champion de France et champion du monde de lecture rapide. Désormais, il transmet sa passion. Portrait",https://www.bondyblog.fr/app/uploads/2018/02/DSC00131-1170x480-c-default.jpg,19/02/2018,2018
https://www.bondyblog.fr/les-batisseurs/lesbatisseurs-avec-pierre-rosin-et-dianmalal-koulibaly-cofondateurs-de-melting-passes/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,"#LesBâtisseurs avec Pierre Rosin et Dianmalal Koulibaly, cofondateurs de « Melting Passes »","Notre rubrique #LesBâtisseurs devient interview sur France Bleu Paris ! Objectif : mettre en avant ces anonymes, entrepreneurs, éducateurs, associatifs, sportifs, artistes…, qui font bouger les lignes au quotidien dans les villes et quartiers populaires ! Nos invités de février sont deux hommes, deux Bâtisseurs !",https://www.bondyblog.fr/app/uploads/2018/02/zeaze-1-1170x480-c-default.jpg,07/02/2018,2018
https://www.bondyblog.fr/les-batisseurs/gerard-cohen-et-ardavan-amir-aslani-deux-brillants-avocats-au-service-de-la-jeunesse/,Thomas Chenel,bondyblog,Seine-Saint-Denis,"Gérard Cohen et Ardavan Amir-Aslani, deux brillants avocats au service de la jeunesse","#LESBÂTISSEURS L'un est Juif d'origine tunisienne, l'autre est Iranien et a dû quitter son pays en 1979. Ensemble, ils ont fondé le cabinet Cohen Amir-Aslani, réputé internationalement. Depuis cinq ans, les deux avocats ont mis en place ""la Grande Famille"", un dispositif pour livrer les clés de leur réussite à des jeunes de Seine-Saint-Denis. Portraits croisés.",https://www.bondyblog.fr/app/uploads/2018/02/4H4A8227-1170x480-c-default.jpg,05/02/2018,2018
https://www.bondyblog.fr/les-batisseurs/au-blanc-mesnil-une-soiree-pour-montrer-que-rien-nest-impossible/,Amel Rahmouni,bondyblog,Seine-Saint-Denis,"Au Blanc-Mesnil, une soirée pour montrer que rien n’est impossible","Vendredi 26 janvier, l'association Ambition et Réussite qui promeut la réussite scolaire et professionnelle chez les jeunes des quartiers populaires en Seine-Saint-Denis a organisé une soirée des talents au Blanc-Mesnil. Objectif : rendre visibles des modèles de réussite pour les habitants du département.",https://www.bondyblog.fr/app/uploads/2018/01/5953A4B1-DEBF-4F1E-8867-E465F1A23B10-1170x480-c-default.jpg,30/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/lesbatisseurs-avec-clara-da-silva-et-audrey-neveu-libraires-de-lavenir-a-bondy/,Fatma Torkhani,bondyblog,Seine-Saint-Denis,"#LesBâtisseurs avec Clara Da Silva et Audrey Neveu, libraires de l’avenir à Bondy","Notre rubrique #LesBâtisseurs devient interview sur France Bleu Paris ! Objectif : mettre en avant ces anonymes, entrepreneurs, éducateurs, sportifs, artistes…, qui font bouger les lignes au quotidien dans les villes et quartiers populaires ! Nos invités de janvier sont deux femmes, deux bâtisseuses !",https://www.bondyblog.fr/app/uploads/2018/01/DTVzWdNX0AA3-zh-1170x480-c-default.jpg,12/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/le-premier-frigo-solidaire-pour-lutter-contre-le-gaspillage-alimentaire-debarque-a-paris/,Fatma Torkhani,bondyblog,Seine-Saint-Denis,Le premier frigo solidaire pour lutter contre le gaspillage alimentaire débarque à Paris,"#RétroBB2017 En septembre dernier, nous vous proposions ce coup de projecteur sur une idée lumineuse : le frigo solidaire. Porté par les associations CAP ou pas Cap ? et Le Carillon, le projet s'enracine dans le XVIIIe arrondissement, et plus précisément dans le restaurant de La Cantine du 18.",https://www.bondyblog.fr/app/uploads/2017/09/PB-20170913-018-1170x480-c-default.jpg,05/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/la-cooperative-pointcarre-un-lieu-de-vie-ouvert-aux-initiatives-des-habitants-de-seine-saint-denis/,Sarah Aissaoui,bondyblog,Seine-Saint-Denis,"La coopérative Pointcarré, « un lieu de vie ouvert aux initiatives des habitants » de Seine-Saint-Denis","#LESBÂTISSEURS Voilà plus d'un an que la coopérative Pointcarré a élu domicile dans la célèbre rue Gabriel-Péri, à deux pas du centre-ville de Saint-Denis. Entre économie sociale et solidaire et production locale, la structure dionysienne tend à devenir le pied à terre de l’artisanat du 93. Reportage.",https://www.bondyblog.fr/app/uploads/2018/01/home-1170x480-c-default.jpg,04/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/a-drancy-une-association-suscite-des-vocations-scientifiques-aupres-des-plus-jeunes-2/,Rouguyata Sall,bondyblog,Seine-Saint-Denis,"À Drancy, une association suscite des vocations scientifiques auprès des plus jeunes","#RétroBB2017 En février 2017, nous vous proposions ce reportage sur l’association Science Ouverte installée dans le quartier Avenir Parisien à Drancy. La structure veut ouvrir les jeunes aux sciences s’attachant à susciter des vocations scientifiques auprès des lycéens et collégiens des quartiers populaires de Seine-Saint-Denis",https://www.bondyblog.fr/app/uploads/2017/02/IMG_5479_Une-1-1170x480-c-default.jpg,03/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/ils-font-aulnay-isaac-tubiana-tous-ceux-qui-entrent-dans-la-boucherie-parlent-de-fraternite-en-mettant-la-religion-de-cote-2/,Kozi Pastakia,bondyblog,Seine-Saint-Denis,Isaac Tubiana : « Tous ceux qui entrent dans la boucherie parlent de fraternité en mettant la religion de côté »,"#RétroBB2017 En 2017, nous vous proposions une série de papiers sur ces visages qui font Aulnay-sous-Bois. Parmi eux, Isaac Tubiana, patron d'une boucherie sur la place du marché de la Rose-des-Vents. Un commerce décrit par les habitués comme un lieu de rencontre entre les différentes générations et communautés de la ville. Rencontre",https://www.bondyblog.fr/app/uploads/2017/04/boucerieOK-1170x480-c-default.jpg,02/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/a-bondy-elles-vendent-leurs-livres-sous-une-tente-en-attendant-louverture-de-leur-librairie/,Ndeye Samb,bondyblog,Seine-Saint-Denis,"À Bondy, elles vendent leurs livres sous une tente en attendant l’ouverture de leur librairie","#LESBÂTISSEURS Pour elles, 2018 rime avec concrétisation. Audrey Neveu et Clara Da Silva vont enfin ouvrir leur librairie le 2 janvier à Bondy. En attendant, les deux fondatrices ont décidé de vendre leurs livres sous un chapiteau installé devant l'Hôtel de ville.",https://www.bondyblog.fr/app/uploads/2017/12/26540600_1001032346701275_206322082_o-1170x480-c-default.jpg,01/01/2018,2018
https://www.bondyblog.fr/les-batisseurs/non-les-entrepreneurs-issus-de-banlieues-ne-sont-pas-des-assistes-2/,,bondyblog,Seine-Saint-Denis,"Mariame Tighanimine : « Non, les entrepreneurs issus des banlieues ne sont pas des assistés ! »","#RÉTROBB2017 En janvier 2017, le Bondy Blog a ouvert ses colonnes à Mariame Tighanimine, entrepreneure originaire de Mantes-la-Ville (Yvelines), chargée d'enseignement en entrepreneuriat à Sciences Po Paris, qui a souhaité rétablir quelques vérités sur le business made in Banlieue. Tribune et coup de gueule !",https://www.bondyblog.fr/app/uploads/2017/01/tremblay-1-1170x480-c-default.jpg,27/12/2017,2017
https://www.bondyblog.fr/les-batisseurs/melting-passes-la-parenthese-football-dans-le-parcours-dobstacles-des-mineurs-isoles-etrangers/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,"Melting Passes, la parenthèse football dans le parcours d’obstacles des mineurs étrangers","#LESBÂTISSEURS Née en juin 2016, l'association parisienne Melting Passes permet à des mineurs étrangers de tâter le ballon rond alors que la Fédération Française de Football leur oppose des ""refus abusifs de délivrance de licences"" selon le Défenseur des Droits.",https://www.bondyblog.fr/app/uploads/2017/12/dian-profil-1170x480-c-default.jpg,13/12/2017,2017
https://www.bondyblog.fr/les-batisseurs/le-front-de-meres-ce-collectif-qui-veut-devenir-un-syndicat-des-parents-deleves-dans-les-quartiers-populaires/,Amanda Jacquel,bondyblog,Seine-Saint-Denis,"Le Front de Mères, ce collectif qui veut devenir un syndicat des parents d’élèves dans les quartiers populaires","#LESBÂTISSEURS Le Front de Mères souffle sa première bougie. Cette association rassemble parents, professionnels de l'éducation et militants. Objectif : devenir un représentant légitime des parents d'élèves dans les quartiers populaires",https://www.bondyblog.fr/app/uploads/2017/12/DSC_0156-copy-1170x480-c-default.jpg,05/12/2017,2017
https://www.bondyblog.fr/les-batisseurs/lesbatisseurs-avec-hadj-khelil-entrepreneur-de-lavenir/,Leïla Khouiel,bondyblog,Seine-Saint-Denis,"#LesBâtisseurs avec Hadj Khelil, entrepreneur de l’avenir","Notre rubrique #LesBâtisseurs devient interview sur France Bleu Paris ! Objectif : mettre en avant ces anonymes, entrepreneurs, éducateurs, sportifs, artistes… qui font bouger les lignes au quotidien dans les quartiers populaires.",https://www.bondyblog.fr/app/uploads/2017/12/batisseurs4-1170x480-c-default.jpg,01/12/2017,2017
